AT 6 8 8 6 6 7 6 6 7 6 1
AT 7 7 7 5 6 6 7 7 6 5 1
AT 7 8 9 5 5 5 5 5 5 5 1
AT 7 7 7 4 4 5 5 4 4 4 1
AT 8 8 8 6 6 5 6 6 7 6 1
AT 9 9 9 5 5 5 5 5 5 5 1
AT 0 8 0 5 8 8 0 0 0 0 1
AT101010 8 910 4 4 5 5 1
AT 5 3 3 3 4 7 2 2 1 4 1
AT 0 0 0 0 0 2 0 0 0 0 1
AT 2 4 8 8 8 8 3 5 2 7 1
AT 4 7 6 4 5 6 3 2 5 6 1
AT 8 8 7 5 5 3 2 4 0 0 1
AT 3 5 5 2 7 7 3 3 0 2 1
AT 8 8 7 7 8 8 6 7 6 6 1
AT 8 7 7 5 6 8 2 2 5 5 1
AT 6 4 788 6 2 5 3 788 1
AT 9 9 7 7 8 8 5 5 8 8 1
AT 5 9 6 7 6 8 8 8 6 5 1
AT 3 3 2 3 4 4 1 1 1 1 1
AT 51010 5 710 5 5 3 3 1
AT 0 5 3 7 8 9 2 2 5 9 1
AT 5 6 4 6 6 5 2 2 4 3 1
AT 3 3 4 2 4 2 0 0 0 6 1
AT 5 3 57777777777 977 1
AT 5 5 5 0 2 0 1 2 0 0 1
AT 9 9 9 5 6 6 3 4 6 8 1
AT 4 4 4 6 5 4 7 5 7 5 1
AT 5 7 3 4 8 6 3 3 2 7 1
AT 4 2 4 3 6 6 1 2 3 7 1
AT 5 6 7 9777777777777 1
AT 3 4 3 3 6 8 2 2 2 3 1
AT 0 3 3 51010 5 5 510 1
AT 6 8 8 0 3 8 3 3 6 6 1
AT 5 5 8 6 510 7 3 910 1
AT 2 5 5 0 810 0 3 0 5 1
AT 4 6 3 3 4 5 0 0 0 5 1
AT 8 4 6 8 6 7 2 5 2 5 1
AT 7 6 9 6 3 6 5 5 9 8 1
AT 910 610 910 7 910 2 1
AT 7 7 5 2 3 4 2 2 2 2 1
AT 5 6 8 5 6 8 1 3 7 6 1
AT 3 3 2 5 5 6 1 1 5 6 1
AT 9 9 4 9 91010 9 7 8 1
AT 4 8 8 7 7 8 3 3 8 8 1
AT 8 8 8 88810 5 3 8 8 1
AT 5 5 5 4 3 4 2 2 3 5 1
AT 5 810 51010 0 5 0 5 1
AT 4 5 6 8 8 6 3 5 4 7 1
AT 3 5 3 0 2 2 0 0 2 2 1
AT 5 5 2 1 3 3 0 0 0 0 1
AT 7 7 310 9 8 5 6 5 8 1
AT10 5 5 1 2 2 0 0 1 1 1
AT 7 5 5 6 5 4 3 2 4 6 1
AT 5 6 6 3 4 7 3 3 5 5 1
AT 0 5 0 3 1 6 2 2 0 5 1
AT 4 6 3 7 9 8 6 5 5 6 1
AT 4 5 3 6 9 9 3 2 3 5 1
AT 4 4 5 2 5 7 1 1 1 1 1
AT 2 2 1 5 9 9 3 5 7 8 1
AT 6 6 6 7 9 9 4 4 7 9 1
AT 2 1 1 5 5 8 1 1 3 8 1
AT 5 8 7 0 8 8 4 1 7 9 1
AT 7 7 7 5 8 8 5 5 5 5 1
AT 8 9 8 7 5 5 7 6 810 1
AT 7 610 8 5 7 3 0 7 5 1
AT 8 6 6 4 4 3 2 2 2 2 1
AT 1 4 2 3 5 5 0 1 4 5 1
AT10101077777777777777 1
AT 1 1 1 710 7 2 4 5 9 1
AT 1 1 0 0 3 5 0 0 0 0 1
AT 7 7 7 7 9 9 4 288 7 1
AT 7 8 7 6 9 9 1 3 4 7 1
AT 7 8 7 810 8 1 3 910 1
AT 9 9 8 51010 5 08888 1
AT 4 5 588 4 4 0 0 5 5 1
AT 9 9 8 6 6 6 5 3 6 8 1
AT 4 5 4 5 6 5 5 5 4 4 1
AT 6 6 6 7 8 8 7 6 6 6 1
AT 7 7 5 6 4 3 2 2 1 3 1
AT 910 8 91010 910 9 8 1
AT 6 6 3 3 4 3 0 0 3 5 1
AT 0 8 0 3 0 3 0 0 0 3 1
AT 5 5 4 9 910 6 5 8 8 1
AT 5 5 5 4 4 3 2 2 2 4 1
AT 4 7 5 4 6 9 3 3 3 5 1
AT 5 5 5 7 8 8 5 5 1 1 1
AT 8 8 8 6 8 8 2 2 5 4 1
AT 8 7 4 6 7 7 4 4 5 5 1
AT 3 7 4 4 8 8 1 1 1 1 1
AT 4 0 5 0 6 6 0 0 0 5 1
AT 0 2 0 5 8 81010 688 1
AT 6 6 4 6 8 9 5 4 3 4 1
AT 5 7 7 6 8 8 2 2 3 3 1
AT 2 2 3 2 7 7 1 1 3 3 1
AT 6 4 4 2 4 2 1 1 1 3 1
AT 5 4 4 5 5 8 1 1 5 6 1
AT 8 8 4 7 210 2 3 3 7 1
AT 0 5 2 2 3 4 2 2 2 2 1
AT 6 7 5 5 4 8 4 5 5 3 1
AT 8 8 7 7 7 3 3 2 3 5 1
AT 6 8 5 1 5 7 1 1 1 5 1
AT 5 5 5 4 8 8 5 6 0 0 1
AT 5 5 388888888888888 1
AT 3 7 5 8 9 7 7 61088 1
AT 1 8 9 8 0 0 4 410 9 1
AT 7 7 7 3 5 5 3 3 1 3 1
AT 0 0 1 2 4 6 0 0 0 0 1
AT 7 5 4 1 8 1 0 0 0 7 1
AT 3 8 7 3 4 2 2 1 2 1 1
AT 2 6 8 7 6 6 5 68888 1
AT 5 5 5 3 5 5 2 4 5 5 1
AT 7 788 8 8 8 8 8 8 8 1
AT 4 3 4 3 5 5 3 4 3 3 1
AT 7 5 3 2 3 6 1 0 0 2 1
AT 7 8 5 8 8 7 6 6 6 7 1
AT8888 58888 788888888 1
AT 8 8 78888 7 1 18888 1
AT 9 9 9 0 5 5 0 0 588 1
AT 0 0 1 0 0 0 0 0 0 0 1
AT 0 2 4 5 9 9 1 1 3 6 1
AT 3 3 4 5 9 8 1 1 9 7 1
AT 8 6 6 5 7 7 2 2 7 5 1
AT 7 7 3 5 6 3 2 1 1 4 1
AT 188 1 6 5 7 0 5 0 5 1
AT 3 2 4 5 5 5 5 5 5 5 1
AT 3 4 6 9 9 8 6 4 9 8 1
AT 2 5 3 7 5 3 1 1 0 0 1
AT 3 2 3 3 4 1 2 2 0 1 1
AT 8 8 5 6 8 9 5 5 6 8 1
AT 5 3 5 1 7 5 0 1 0 8 1
AT 7 7 7 3 7 8 3 3 1 5 1
AT 5 5 3 2 2 3 3 3 3 3 1
AT 4 4 5 6 7 3 8 2 2 9 1
AT 4 7 7 7 6 8 5 5 4 5 1
AT 4 5 2 6 6 6 2 2 5 3 1
AT 710 9 5 9 8 4 4 588 1
AT 5 5 7 6 6 7 5 5 7 7 1
AT 7 7 3 910 7 3 3 2 9 1
AT 0 3 2 4 5 5 4 2 1 3 1
AT 5 7 7 5 5 5 1 1 1 1 1
AT 5 7 6 7 7 7 7 7 5 6 1
AT 288 5 610 9 2 1 0 7 1
AT 5 5 8 8 8 8 5 4 7 8 1
AT 4 9 5 5 5 6 2 288 5 1
AT 5 5 5 5 6 6 5 5 5 7 1
AT 510 8 7 7 7 3 3 5 5 1
AT 8 8 7 5 5 5 4 4 5 5 1
AT 8 6 6 5 9 8 7 4 4 0 1
AT 5 4 4 4 6 6 3 3 2 4 1
AT 5 8 8 5 9 9 5 6 6 6 1
AT 3 3 6 3 3 5 2 3 0 3 1
AT 7 5 6 2 3 7 1 1 1 2 1
AT 3 5 3 8 9 7 5 5 3 3 1
AT 5 4 7 5 9 2 0 0 5 5 1
AT 9 8 8 3 2 2 1 1 488 1
AT101010 0 5 2 0 0 5 5 1
AT1010 8 5 810 5 5 3 3 1
AT101010 0 010 5 5 2 0 1
AT101010 0 0 5 0 0 0 0 1
AT 5 5 6 5 7 4 3 2 2 5 1
AT 61010 6 6 6 5 5 3 2 1
AT 91010 3 8 8 0 0 3 3 1
AT 11010 0 0 0 0 0 0 0 1
AT 4 3 4 5 5 5 3 3 3 5 1
AT 7 9 9 8 9 9 6 6 6 6 1
AT 5 5 7 7 6 6 5 3 5 5 1
AT 510 5 0 5 5 5 5 5 5 1
AT 5 5 7 0 9 9 0 0 0 0 1
AT 3 4 2 7 3 7 8 8 1 1 1
AT 8 8 8 3 5 5 8 5 0 0 1
AT 8 5 9 2 810 5 5 2 2 1
AT 5 7 6 5 8 8 5 4 2 8 1
AT 7 8 4 6 810 710 4 4 1
AT 5 810 3 3 5 3 3 0 3 1
AT 5 5 5 3 8 8 2 2 2 5 1
AT 3 5 5 4 8 5 2 2 2 2 1
AT 6 7 9 8 6 7 3 4 9 8 1
AT 7 6 6 8 9 9 4 4 8 9 1
AT 5 9 3 5 8 5 5 2 7 2 1
AT 0 5 488 3 2 1 38888 1
AT 5 5 5 0 3 9 0 0 288 1
AT 4 3 4 4 5 5 3 3 3 7 1
AT 4 7 5 8 8 7 6 5 7 6 1
AT 6 5 5 5 6 8 5 6 7 5 1
AT 6 6 4 5 6 8 4 4 0 0 1
AT 4 6 5 3 8 8 3 3 188 1
AT 3 3 7 3 7 7 0 0 0 5 1
AT 9 8 6 6 7 6 7 6 7 6 1
AT 6 6 6 4 5 4 4 4 5 6 1
AT 5 6 6 6 5 6 6 7 6 7 1
AT 5 5 6 4 5 4 5 6 6 5 1
AT 5 5 6 4 5 4 4 6 6 5 1
AT 6 5 5 4 4 5 4 5 5 6 1
AT 2 8 5 2 2 2 6 68888 1
AT 2 9 4 0 6 9 1 0 0 4 1
AT 5 6 7 3 3 7 3 2 2 2 1
AT 6 6 4 5 9 9 2 28888 1
AT 1 1 1 4 8 9 2 3 1 4 1
AT 010 0 5 5 3 5 1 1 5 1
AT 5 6 5 3 3 3 3 3 3 3 1
AT 8 7 4 3 2 3 2 2 2 3 1
AT 0 2 0 0 1 1 0 0 0 0 1
AT 6 5 6 5 4 8 1 1 1 2 1
AT 5 2 5 5 5 5 5 5 5 5 1
AT 4 5 5 2 8 8 2 1 1 5 1
AT 6 8 5 6 5 5 5 5 5 5 1
AT 6 7 8 7 8 9 4 4 3 4 1
AT 2 0 1 0 0 0 0 0 0 0 1
AT 4 7 6 7 910 5 4 5 9 1
AT 3 4 4 1 1 1 0 0 1 0 1
AT 4 3 4 4 5 6 2 3 4 4 1
AT 6 4 3 3 0 0 2 3 4 5 1
AT 5 5 5 0 0 0 1 1 0 0 1
AT 0 4 1 1 1 1 1 1 1 1 1
AT 7 7 7 4 4 5 4 4 4 4 1
AT 5 6 6 3 5 3 0 0 1 4 1
AT 5 5 6 5 7 9 4 4 2 2 1
AT 4 5 3 7 6 6 3 3 4 6 1
AT 3 3 3 3 2 2 1 1 1 0 1
AT 4 6 5 8 3 6 7 7 3 3 1
AT 2 2 5 5 3 3 3 3 3 4 1
AT1010 6 81010 8 8 510 1
AT 6 5 6 5 5 8 5 4 2 5 1
AT 5 5 5 7 8 8 7 5 5 5 1
AT 4 4 1 7 8 6 4 2 1 6 1
AT 7 6 6 5 5 5 4 4 4 4 1
AT101010 7 7 9 7 7 7 7 1
AT 3 3 4 2 3 4 3 2 3 4 1
AT 2 7 5 3 2 4 1 1 1 2 1
AT 6 4 4 6 7 9 5 5 4 4 1
AT 5 5 5 3 6 2 0 0 0 3 1
AT 68888 6 3 2 2 6 1 1 1
AT 5 5 5 0 5 5 0 0 0 0 1
AT 8 8 7 5 7 7 6 58888 1
AT10 9 1 3 910 0 1 1 9 1
AT 3 5 3 5 5 8 2 2 2 2 1
AT 3 3 3 6 6 7 2 2 0 2 1
AT 4 9 9 5 5 1 7 7 7 7 1
AT 8 8 5 8 6 5 4 4 5 5 1
AT 2 9 1 5 5 1 6 4 7 8 1
AT 3 3 3 5 8 8 1 2 188 1
AT 3 5 4 5 8 8 2 2 1 7 1
AT 8 5 1 9 910 9 9 8 9 1
AT 088 2 0 0 0 0 0 1 0 1
AT 5 5 5 7 8 8 3 3 2 3 1
AT 5 3 3 7 5 3 3 3 1 1 1
AT 8 6 5 4 7 8 3 3 2 5 1
AT 7 9 5 8 8 7 5 5 5 6 1
AT 6 5 5 8 8 9 6 6 5 7 1
AT 8 6 3 7 9 9 3 1 5 4 1
AT 5 0 5 810 8 0 1 5 5 1
AT 5 6 5 3 8 8 2 2 388 1
AT 2 1 5 9 9 8 1 2 6 8 1
AT 5 6 4 5 5 6 3 3 4 4 1
AT 8 3 7 6 9 8 5 5 2 3 1
AT 4 5 8 3 4 5 2 2 3 3 1
AT 5 5 6 4 5 6 3 2 5 6 1
AT 4 5 3 6 4 8 5 2 8 9 1
AT 6 8 8 8 8 9 8 7 7 7 1
AT 710 6 5 5 5 3 3 5 0 1
AT 4 5 5 3 5 5 1 1 3 3 1
AT 5 5 5 5 8 7 2 1 5 3 1
AT 5 8 8 6 6 8 3 3 2 2 1
AT 5 3 4 2 5 6 2 2 1 1 1
AT 2 5 5 3 7 8 3 2 4 8 1
AT 6 7 7 8 8 8 8 8 8 8 1
AT 4 8 8 8 6 6 1 2 2 5 1
AT 3 4 5 3 8 6 5 2 3 4 1
AT 8 7 6 4 7 4 4 4 5 7 1
AT 4 4 7 7 7 9 6 6 4 4 1
AT 8 8 9 9 7 9 8 8 7 7 1
AT 8 8 5 4 6 3 5 5 4 8 1
AT 8 9 7 71010 5 5 3 0 1
AT 5 6 7 5 6 6 3 3 5 4 1
AT 510 5 5 8 8 8 6 6 6 1
AT 7 9 5 5 3 1 8 8 5 5 1
AT 5 5 5 3 510 5 5 5 5 1
AT 8 8 4 5 9 9 5 4 1 1 1
AT 7 8 7 6 6 6 6 4 6 6 1
AT 1 4 6 5 5 1 2 2 2 2 1
AT 2 5 5 2 4 6 1 1 1 1 1
AT1010 8 6 9 8 3 3 2 6 1
AT 5 6 8 5 5 5 5 3 3 4 1
AT 6 6 8 7 8 5 1 1 0 7 1
AT 4 4 4 4 4 3 2 2 3 5 1
AT888888 5 5 5 5 5 7 4 1
AT 6 5 5 4 4 6 4 4 6 5 1
AT 4 5 6 6 6 6 6 6 6 6 1
AT 5 5 6 4 5 7 4 4 5 5 1
AT 5 8 7 5 7 7 4 3 5 5 1
AT 488 5 8 8 8 6 7 7 7 1
AT 7 988 8 8 8 8 8 8 8 1
AT 5 5 5 4 6 3 2 1 1 3 1
AT 7 8 788 5 8 3 38888 1
AT 6 6 5 6 9 4 2 3 5 9 1
AT 0 5 3 1 0 0 0 0 1 1 1
AT 7 8 8 8 8 7 6 6 8 9 1
AT 0 5 3 5 5 5 5 5 5 5 1
AT 6 2 7 6 5 5 1 1 5 3 1
AT 6 7 9 9 9 8 3 2 5 5 1
AT 2 3 388888888888888 1
AT 2 2 6 0 0 1 0 1 0 1 1
AT 2 1 4 1 1 0 1 0 1 0 1
AT 0 5 3 6 4 8 0 0 0 4 1
AT 4 3 5 1 0 1 0 0 1 0 1
AT 3 6 588888888888888 1
AT 6 5 6 4 4 3 3 4 5 4 1
AT 6 4 5 4 5 4 4 3 4 5 1
AT 5 6 6 4 4 5 4 4 5 3 1
AT 7 5 6 6 6 7 5 6 7 6 1
AT 6 4 5 7 6 6 6 5 6 7 1
AT 6 6 5 4 4 5 5 6 4 5 1
AT 7 8 1 51010 0 7 510 1
AT 4 7 7 7 5 9 5 3 3 1 1
AT 3 5 6 2 5 9 8 5 210 1
AT 5 5 5 7 9 8 7 5 5 8 1
AT 7 7 7 7 9 9 5 5 4 9 1
AT 310 8 5 5 8 5 5 7 8 1
AT 7 7 5 6 7 7 3 3 4 3 1
AT 5 5 3 5 7 3 1 1 0 2 1
AT 5 5 5 3 7 7 2 0 2 5 1
AT101010 4 7 8 3 2 2 1 1
AT 5 5 5 8 7 6 3 2 5 5 1
AT 7 91088 3 2 0 0 0 3 1
AT 4 4 5 6 7 7 2 2 2 2 1
AT 6 3 3 6 6 5 2 1 0 0 1
AT 7 7 5 9 9 9 9 9 9 9 1
AT 5 4 4 3 5 5 2 2 2 2 1
AT 7 3 6 7 7 7 5 7 5 4 1
AT 5 3 6 2 0 1 0 0 0 0 1
AT1010 8 4 4 5 6 6 4 8 1
AT 6 7 4 8 9 9 6 6 5 5 1
AT 6 6 488 8 7 5 488 5 1
AT 5 8 5 3 3 5 0 0 0 7 1
AT 0 8 5 2 2 5 2 2 5 5 1
AT 3 5 3 4 3 4 1 1 2 4 1
AT 2 5 5 7 6 577 4 4 6 1
AT 2 3 3 2 4 5 1 1 0 3 1
AT 2 3 2 4 5 5 3 3 3 4 1
AT 5 5 5 8 2 7 2 1 2 5 1
AT 7 7 7 6 5 6 5 5 5 3 1
AT 8 7 6 8 9 8 6 6 8 6 1
AT 7 6 68888 7 5 58888 1
AT 1 2 3 3 2 4 4 3 1 6 1
AT 7 6 7 5 5 7 3 3 2 5 1
AT 51010 4 5 3 4 4 2 5 1
AT 9 7 6 5 5 5 4 3 4 4 1
AT 988 8 78810 6 6 7 7 1
AT 81010 7 6 9 4 6 7 8 1
AT 6 2 4 0 2 2 1 0 0 3 1
AT 6 8 4 1 5 5 0 1 1 1 1
AT 6 8 7 6 7 2 1 3 0 8 1
AT 5 5 2 2 3 3 2 2 2 2 1
AT 6 6 4 8 6 3 1 1 2 7 1
AT 7 4 7 8 8 7 6 5 4 5 1
AT 5 8 8 3 4 5 3 3 4 5 1
AT 3 7 7 9 9 9 6 6 7 8 1
AT 5 8 8 8 6 6 4 4 8 7 1
AT 7 4 5 5 5 6 5 6 7 7 1
AT 5 5 6 6 6 8 5 4 5 6 1
AT 0 510 4 4 9 4 2 2 2 1
AT 5 0 5 3 6 7 2 2 0 1 1
AT 0 2 1 3 9 8 2 1 0 6 1
AT 11010 51010 5 5 8 8 1
AT 5 0 4 71010 5 5 5 5 1
AT 010 5 0 0 5 0 0 0 0 1
AT 010 0 5 5 9 5 5 5 5 1
AT 5 0 0 5 3 3 0 0 0 0 1
AT 5 3 8 6 810 4 4 5 7 1
AT 5 7 7 81010 8 8 5 8 1
AT 4 5 5 3 4 5 2 1 4 3 1
AT 5 7 6 7 8 8 3 3 3 4 1
AT 7 7 9 2 7 7 2 2 3 3 1
AT 7 8 6 7 6 6 4 3 3 2 1
AT 67777 6 7 7 6 7 910 1
AT 010 0 0 3 3 0 0 0 5 1
AT 6 5 5 610 8 3 2 2 2 1
AT 6 6 2 6 9 7 2 4 6 9 1
AT 7 6 8 7 7 4 2 4 8 9 1
AT 3 4 3 6 8 8 7 7 5 7 1
AT 5 8 8 5 810 0 0 0 0 1
AT 3 4 4 7 8 8 7 7 5 8 1
AT 2 3 4 7 9 7 9 6 7 6 1
AT 7 6 4 6 7 7 7 7 6 8 1
AT 7 7 6 5 7 7 6 7 6 8 1
AT 4 4 4 6 8 8 6 6 4 8 1
AT 7 6 4 6 8 8 5 5 5 7 1
AT 7 6 6 5 6 7 5 6 5 7 1
AT 7 6 6 5 8 8 6 6 5 8 1
AT 7 8 5 61010 3 38888 1
AT 6 6 7 7 9 9 5 5 5 5 1
AT 5 5 5 710 9 3 3 7 9 1
AT 0 0 0 6 8 8 1 3 3 4 1
AT 3 3 3 7 9 9 5 4 5 7 1
AT 1 2 3 3 610 3 3 3 3 1
AT 4 5 5 5 6 6 3 3 3 3 1
AT 5 3 4 3 2 3 1 2 1 1 1
AT 2 4 21010 4 8 5 3 3 1
AT 7 3 6 1 7 7 1 1 0 1 1
AT 7 7 7 3 3 5 4 3 3 3 1
AT 6 4 3 3 8 8 3 3 3 3 1
AT 2 0 0 0 5 5 1 2 4 5 1
AT 6 8 7 5 8 8 5 5 7 7 1
AT 5 6 4 5 9 9 1 1 5 6 1
AT 4 3 3 5 7 9 2 2 6 7 1
AT 2 0 0 0 8 8 1 0 2 2 1
AT 4 5 5 2 0 0 0 0 0 0 1
AT 8 7 8 5 3 2 3 4 5 6 1
AT 4 5 3 6 7 6 4 3 5 6 1
AT 7 9 8 7 5 5 6 6 7 7 1
AT 7 7 7 7 6 6 3 5 5 6 1
AT 7 6 6 6 6 6 5 5 6 6 1
AT 8 9 9 5 710 2 5 0 8 1
AT 5 5 5 3 5 7 1 0 1 1 1
AT 3 8 8 4 7 8 4 4 3 3 1
AT 7 8 688 8 8 2 28888 1
AT 6 7 4 6 8 7 3 3 1 2 1
AT 7 7 5 2 5 6 1 1 2 2 1
AT 8 9 9 5 3 7 2 2 2 5 1
AT 7 6 4 4 7 7 2 2 1 4 1
AT 7 7 7 5 4 7 3 2 4 6 1
AT 7 7 7 3 7 7 2 2 1 2 1
AT 7 8 7 7 5 5 4 4 5 7 1
AT 6 5 5 6 6 7 1 1 1 5 1
AT 010 3 0 010 0 0 4 0 1
